SPH07 input file generated from LSDYNA K file                                 
Global time history data
,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.110000E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.105479E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.242017E-06,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.201097E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.100747E-05,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.306277E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.246138E-05,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.401895E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.433743E-05,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.507075E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.701084E-05,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.602694E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.999553E-05,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.707874E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.138884E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.803492E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.179818E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.908672E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.230942E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.100429E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.282961E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.110947E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.346281E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.120509E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.409387E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.130071E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.477772E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.140589E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.559093E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.150150E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.957847E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160668E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.109812E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.170230E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.123396E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.180748E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.139253E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.190310E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.154499E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.200828E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.172185E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.210390E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.252126E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.220908E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.278147E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.230470E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.302910E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.240032E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.328729E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.250550E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.447938E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.260111E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.482983E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.270629E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.523058E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.280191E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.560875E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.290709E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.724798E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.300271E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.773505E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.310789E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.828912E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.320351E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.102777E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.330869E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.109668E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.340431E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.116126E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.350949E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.141079E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.360510E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.148903E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.370072E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.156939E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.380590E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.186775E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.390152E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.196314E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.400670E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.207082E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.410232E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.241244E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.420750E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.253818E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.430312E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.292078E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
