   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
   25.5102040816327        12.7551020408163       0.000000000000000E+000
